"","dc_key","race","sex","fatal","date","has_court_case","age","street_name","block_number","zip_code","council_district","police_district","neighborhood","house_district","senate_district","school_catchment","lng","lat","year"
"1020","2.02319E+11","Black (Non-Hispanic)","Male","Nonfatal","6/12/2023 19:11","No",18,"LANSDOWNE AVE",5500,19131,4,19,"Haddington-Overbrook",192,7,"Edward Heston School",-75.231807,39.976881,2023
"1021","2.02314E+11","Black (Non-Hispanic)","Female","Fatal","6/12/2023 16:19","Yes",30,"E DUVAL ST",500,19138,8,14,"East Mt. Airy",201,4,"Eleanor C. Emlen School",-75.175518,40.050744,2023
"1022","2.02316E+11","Black (Non-Hispanic)","Male","Nonfatal","6/12/2023 15:17","No",46,"BROWN ST",3900,19104,3,16,"Mill Creek-Parkside",190,7,"Belmont Charter School",-75.200838,39.967616,2023
"1023","2.02302E+11","Black (Non-Hispanic)","Male","Nonfatal","6/12/2023 15:12","No",20,"MONTOUR ST",6300,19111,9,2,"Lawndale-Crescentville",202,2,"J. Hampton Moore School",-75.090653,40.045926,2023
"1024","2.02302E+11","Black (Non-Hispanic)","Male","Nonfatal","6/12/2023 15:12","No",15,"MONTOUR ST",6300,19111,9,2,"Lawndale-Crescentville",202,2,"J. Hampton Moore School",-75.090653,40.045926,2023
"1025","2.02339E+11","Black (Non-Hispanic)","Female","Nonfatal","6/12/2023 13:46","Yes",58,"WAYNE AVE",4600,19144,8,39,"East Falls-Westside",198,3,"John B. Kelly School",-75.163685,40.023288,2023
"1026","2.02325E+11","Black (Non-Hispanic)","Male","Nonfatal","6/12/2023 13:34","No",30,"BOUDINOT ST",4900,19120,7,25,"Olney-Feltonville",197,3,"Clara Barton School",-75.116652,40.024631,2023
"1027","2.02312E+11","Black (Non-Hispanic)","Male","Fatal","6/11/2023 23:57","No",28,"S 78TH ST",2600,19153,2,12,"Eastwick-Elmwood",185,8,"Penrose School",-75.246322,39.905645,2023
"1028","2.02324E+11","Hispanic (Black or White)","Female","Nonfatal","6/11/2023 23:33","No",NA,"FRANKFORD AVE",2900,19134,7,24,"Upper Kensington",175,1,"Frances E. Willard School",-75.117654,39.989838,2023
"1029","2.02324E+11","Hispanic (Black or White)","Male","Nonfatal","6/11/2023 23:33","No",39,"FRANKFORD AVE",2900,19134,7,24,"Upper Kensington",175,1,"Frances E. Willard School",-75.117654,39.989838,2023
"1030","2.02324E+11","Hispanic (Black or White)","Female","Nonfatal","6/11/2023 23:33","No",27,"FRANKFORD AVE",2900,19134,7,24,"Upper Kensington",175,1,"Frances E. Willard School",-75.117654,39.989838,2023
"1031","2.02322E+11","Black (Non-Hispanic)","Male","Nonfatal","6/11/2023 16:38","No",37,"N SYDENHAM ST",2500,19132,5,22,"Sharswood-Stanton",197,3,"Tanner G. Duckrey School",-75.157662,39.991411,2023
"1032","2.02319E+11","Black (Non-Hispanic)","Male","Nonfatal","6/11/2023 12:02","No",29,"LANSDOWNE AVE",5400,19131,4,19,"Haddington-Overbrook",192,7,"Edward Heston School",-75.231145,39.976982,2023
"1033","2.02319E+11","Black (Non-Hispanic)","Male","Fatal","6/11/2023 8:50","No",39,"MEDIA ST",6000,19151,4,19,"Haddington-Overbrook",192,7,"Universal Charter School at Bluford",-75.240882,39.974226,2023
"1034","2.02324E+11","Hispanic (Black or White)","Male","Nonfatal","6/11/2023 5:37","No",29,"KENSINGTON AVE",3800,19124,7,24,"Juniata Park-Harrowgate",180,2,"Francis Hopkinson School",-75.099058,40.004449,2023
"1035","2.02312E+11","Black (Non-Hispanic)","Male","Fatal","6/11/2023 2:23","Yes",31,"S 55TH ST",1000,19143,3,12,"Paschall-Kingsessing",188,8,"William C. Longstreth School",-75.230695,39.944053,2023
"1036","2.02312E+11","Black (Non-Hispanic)","Female","Nonfatal","6/11/2023 2:23","Yes",47,"S 55TH ST",1000,19143,3,12,"Paschall-Kingsessing",188,8,"William C. Longstreth School",-75.230695,39.944053,2023
"1037","2.02335E+11","Black (Non-Hispanic)","Male","Nonfatal","6/10/2023 22:14","No",17,"W GODFREY AVE",100,19120,9,35,"Olney-Feltonville",203,3,"Thomas K. Finletter School",-75.123383,40.044915,2023
"1038","2.02335E+11","Black (Non-Hispanic)","Male","Nonfatal","6/10/2023 22:14","No",29,"W GODFREY AVE",100,19120,9,35,"Olney-Feltonville",203,3,"Thomas K. Finletter School",-75.123383,40.044915,2023
"1039","2.02324E+11","Hispanic (Black or White)","Male","Nonfatal","6/10/2023 9:41","No",31,"E SOMERSET ST",0,19134,7,24,"Hunting Park-Fairhill",180,2,"Isaac A. Sheppard School",-75.128882,39.99228,2023
"1040","2.02316E+11","Black (Non-Hispanic)","Male","Nonfatal","6/10/2023 3:17","No",18,"BELMONT MANSION DR",1800,19131,4,16,"Park",190,7,"Mastery Charter School at Mann",-75.21422,39.989945,2023
"1041","2.02315E+11","Black (Non-Hispanic)","Male","Fatal","6/10/2023 1:24","Yes",48,"OAKMONT ST",4400,19136,6,15,"Mayfair-Holmesburg",173,5,"Edwin Forrest School",-75.032496,40.035109,2023
"1042","2.02308E+11","Black (Non-Hispanic)","Female","Fatal","6/10/2023 1:18","Yes",24,"WELSH RD",2400,19114,6,8,"Torresdale South-Pennypack Park",174,5,"Robert B. Pollock School",-75.031624,40.071102,2023
"1043","2.02312E+11","Black (Non-Hispanic)","Male","Fatal","6/9/2023 23:16","No",35,"ELMWOOD AVE",5700,19143,2,12,"Paschall-Kingsessing",191,8,"Thomas G. Morton School",-75.219396,39.929984,2023
"1044","2.02312E+11","Black (Non-Hispanic)","Male","Nonfatal","6/9/2023 23:16","No",33,"ELMWOOD AVE",5700,19143,2,12,"Paschall-Kingsessing",191,8,"Thomas G. Morton School",-75.219396,39.929984,2023
"1045","2.02322E+11","Black (Non-Hispanic)","Male","Fatal","6/9/2023 22:35","Yes",16,"N 32ND ST",2500,19132,5,22,"Strawberry Mansion",195,7,"Dr. Ethel Allen School",-75.183755,39.995657,2023
"1046","2.02315E+11","White (Non-Hispanic)","Male","Fatal","6/9/2023 20:36","No",38,"JACKSON ST",7100,19135,6,15,"Mayfair-Holmesburg",173,5,"Edwin Forrest School",-75.038942,40.031172,2023
"1047","2.02324E+11","Black (Non-Hispanic)","Male","Nonfatal","6/9/2023 19:38","No",28,"E LUZERNE ST",1600,19124,7,24,"Juniata Park-Harrowgate",180,2,"Francis Hopkinson School",-75.095867,40.00687,2023
"1048","2.02324E+11","Hispanic (Black or White)","Male","Nonfatal","6/9/2023 19:38","No",44,"E LUZERNE ST",1600,19124,7,24,"Juniata Park-Harrowgate",180,2,"Francis Hopkinson School",-75.095867,40.00687,2023
"1049","2.02318E+11","Black (Non-Hispanic)","Female","Fatal","6/9/2023 12:17","Yes",26,"RANSTEAD ST",5100,19139,3,18,"Cobbs Creek",188,7,"Global Leadership Academy at Huey",-75.224048,39.958747,2023
"1050","2.02339E+11","Black (Non-Hispanic)","Female","Fatal","6/9/2023 7:47","No",43,"N 28TH ST",3100,19132,4,39,"Nicetown-Tioga",194,7,"E. Washington Rhodes School",-75.17528,40.003663,2023
"1051","2.02302E+11","Black (Non-Hispanic)","Male","Nonfatal","6/9/2023 6:12","Yes",20,"E CHELTENHAM AVE",500,19120,9,2,"Lawndale-Crescentville",203,2,"Benjamin Franklin School",-75.101173,40.041298,2023
"1052","2.02312E+11","Black (Non-Hispanic)","Male","Nonfatal","6/9/2023 1:49","No",30,"S 51ST ST",1400,19143,3,12,"Paschall-Kingsessing",188,8,"Benjamin B. Comegys School",-75.21631,39.940039,2023
"1053","2.02322E+11","Black (Non-Hispanic)","Male","Nonfatal","6/9/2023 0:36","No",24,"N MARSTON ST",1800,19121,5,22,"Strawberry Mansion",195,3,"Edward Gideon School",-75.179223,39.984086,2023
"1054","2.02305E+11","Hispanic (Black or White)","Male","Nonfatal","6/8/2023 22:08","Yes",31,"RIDGE AVE",7600,19128,4,5,"Roxborough-Manayunk",194,7,"Shawmont School",-75.236389,40.051505,2023
"1055","2.02339E+11","Black (Non-Hispanic)","Male","Nonfatal","6/7/2023 22:01","Yes",46,"N 22ND ST",2900,19132,8,39,"Nicetown-Tioga",197,3,"Thomas M. Peirce School",-75.166879,39.999077,2023
"1056","2.02316E+11","Black (Non-Hispanic)","Female","Fatal","6/6/2023 22:18","Yes",37,"BROWN ST",4200,19104,3,16,"Mill Creek-Parkside",190,7,"Belmont Charter School",-75.208246,39.967353,2023
"1057","2.02316E+11","Black (Non-Hispanic)","Male","Nonfatal","6/6/2023 22:18","Yes",39,"BROWN ST",4200,19104,3,16,"Mill Creek-Parkside",190,7,"Belmont Charter School",-75.208246,39.967353,2023
"1058","2.02318E+11","Black (Non-Hispanic)","Male","Nonfatal","6/6/2023 18:42","No",22,"SPRUCE ST",5700,19139,3,18,"Cobbs Creek",191,8,"Andrew Hamilton School",-75.237202,39.955926,2023
"1059","2.02318E+11","Black (Non-Hispanic)","Male","Fatal","6/6/2023 13:41","Yes",20,"IRVING ST",5200,19139,3,18,"Cobbs Creek",190,8,"Global Leadership Academy at Huey",-75.225938,39.955219,2023
"1060","2.02325E+11","White (Non-Hispanic)","Male","Nonfatal","6/5/2023 20:58","No",18,"MASCHER ST",2900,19133,7,25,"Hunting Park-Fairhill",180,2,"Isaac A. Sheppard School",-75.132,39.995565,2023
"1061","2.02314E+11","Black (Non-Hispanic)","Male","Nonfatal","6/5/2023 17:08","Yes",13,"E HAINES ST",1200,19138,8,14,"Germantown",201,4,"Mastery Charter School at Pastorius",-75.16185,40.052879,2023
"1062","2.02322E+11","Black (Non-Hispanic)","Female","Nonfatal","6/5/2023 0:57","No",21,"CLIFFORD ST",2400,19121,5,22,"Strawberry Mansion",195,3,"William D. Kelley School",-75.173995,39.981358,2023
"1063","2.02335E+11","Black (Non-Hispanic)","Male","Nonfatal","6/4/2023 22:30","No",27,"N BROAD ST",6100,19141,8,35,"Ogontz",201,4,"Julia W. Howe School",-75.143191,40.046161,2023
"1064","2.02325E+11","Black (Non-Hispanic)","Male","Nonfatal","6/4/2023 19:54","No",34,"N FRANKLIN ST",3800,19140,7,25,"Hunting Park-Fairhill",197,3,"Bayard Taylor School",-75.140795,40.009566,2023
"1065","2.02339E+11","Black (Non-Hispanic)","Male","Nonfatal","6/4/2023 14:50","No",27,"W MAYFIELD ST",1400,19132,8,39,"Nicetown-Tioga",197,3,"Kenderton Elementary School",-75.153542,39.99894,2023
"1066","2.02324E+11","Black (Non-Hispanic)","Male","Nonfatal","6/4/2023 1:31","No",24,"HART LN",1800,19134,7,24,"Upper Kensington",175,1,"Frances E. Willard School",-75.121538,39.991962,2023
"1067","2.02324E+11","Black (Non-Hispanic)","Male","Nonfatal","6/4/2023 1:11","Yes",46,"E CAREY ST",1300,19124,7,24,"Juniata Park-Harrowgate",180,2,"Francis Hopkinson School",-75.102331,40.0043,2023
"1068","2.02315E+11","White (Non-Hispanic)","Male","Nonfatal","6/4/2023 0:15","No",17,"TULIP ST",7100,19135,6,15,"Mayfair-Holmesburg",173,5,"Edwin Forrest School",-75.037041,40.026269,2023
"1069","2.02315E+11","Black (Non-Hispanic)","Male","Nonfatal","6/4/2023 0:14","No",38,"COTTMAN AVE",2800,19152,6,15,"Mayfair-Holmesburg",177,2,"Mayfair School",-75.053651,40.044185,2023
"1070","2.02315E+11","Black (Non-Hispanic)","Male","Nonfatal","6/4/2023 0:14","No",16,"COTTMAN AVE",2800,19152,6,15,"Mayfair-Holmesburg",177,2,"Mayfair School",-75.053651,40.044185,2023
"1071","2.02315E+11","White (Non-Hispanic)","Male","Nonfatal","6/3/2023 23:45","No",19,"WALKER ST",5400,19124,7,15,"Wissinoming-Tacony",179,2,"James J. Sullivan School",-75.068209,40.019327,2023
"1072","2.02326E+11","Hispanic (Black or White)","Male","Nonfatal","6/3/2023 22:37","No",27,"N 4TH ST",2600,19133,7,26,"Northern Liberties-West Kensington",197,2,"John Welsh School",-75.138542,39.991068,2023
"1073","2.02335E+11","Black (Non-Hispanic)","Male","Nonfatal","6/3/2023 22:10","No",51,"N WARNOCK ST",5200,19141,9,35,"Logan",201,3,"Lindley Academy Charter at Birney",-75.139791,40.032585,2023
"1074","2.02322E+11","Black (Non-Hispanic)","Male","Nonfatal","6/3/2023 21:54","No",21,"N BROAD ST",2200,19132,5,22,"Sharswood-Stanton",197,3,"John F. Hartranft School",-75.156278,39.986293,2023
"1075","2.02335E+11","Black (Non-Hispanic)","Male","Nonfatal","6/3/2023 17:03","No",20,"N 17TH ST",4500,19140,8,35,"Logan",198,3,"Edward T. Steel School",-75.153385,40.022206,2023
"1076","2.02315E+11","Black (Non-Hispanic)","Female","Nonfatal","6/2/2023 20:59","Yes",46,"SACKETT ST",7200,19149,6,15,"Mayfair-Holmesburg",177,2,"Mayfair School",-75.048522,40.039141,2023
"1077","2.02322E+11","Black (Non-Hispanic)","Male","Nonfatal","6/2/2023 8:47","No",33,"N 11TH ST",900,19123,5,22,"Poplar-Temple",181,1,"Spring Garden School",-75.154338,39.969723,2023
"1078","2.02324E+11","Black (Non-Hispanic)","Female","Nonfatal","6/1/2023 22:25","No",15,"G ST",3100,19134,7,24,"Upper Kensington",180,2,"Lewis Elkin School",-75.115656,39.996008,2023
"1079","2.02324E+11","Hispanic (Black or White)","Male","Nonfatal","6/1/2023 22:25","Yes",29,"E ALLEGHENY AVE",800,19134,7,24,"Upper Kensington",180,2,"Lewis Elkin School",-75.115345,39.996668,2023
"1080","2.02324E+11","White (Non-Hispanic)","Male","Nonfatal","6/1/2023 15:11","Yes",22,"KENSINGTON AVE",2900,19134,7,24,"Upper Kensington",175,1,"Frances E. Willard School",-75.118017,39.993893,2023
"1081","2.02325E+11","Black (Non-Hispanic)","Female","Nonfatal","6/1/2023 14:12","No",35,"W LYCOMING ST",600,19140,7,25,"Hunting Park-Fairhill",197,3,"Alexander K. McClure School",-75.137568,40.013714,2023
"1082","2.02325E+11","Black (Non-Hispanic)","Male","Nonfatal","6/1/2023 14:12","No",36,"W LYCOMING ST",600,19140,7,25,"Hunting Park-Fairhill",197,3,"Alexander K. McClure School",-75.137568,40.013714,2023
"1083","2.02324E+11","White (Non-Hispanic)","Female","Nonfatal","6/1/2023 10:48","No",23,"E AUBURN ST",400,19134,7,24,"Upper Kensington",180,2,"Lewis Elkin School",-75.12333,39.992273,2023
"1084","2.02325E+11","Black (Non-Hispanic)","Male","Nonfatal","6/1/2023 1:24","No",44,"W TIOGA ST",1100,19140,5,25,"Hunting Park-Fairhill",197,3,"Mary M. Bethune School",-75.146704,40.00547,2023
"1085","2.02325E+11","Black (Non-Hispanic)","Male","Nonfatal","6/1/2023 0:38","No",18,"GERMANTOWN AVE",3400,19140,5,25,"Nicetown-Tioga",197,3,"Mary M. Bethune School",-75.149305,40.004321,2023
"1086","2.02325E+11","Black (Non-Hispanic)","Male","Nonfatal","6/1/2023 0:28","No",25,"GERMANTOWN AVE",3400,19140,5,25,"Nicetown-Tioga",197,3,"Mary M. Bethune School",-75.149305,40.004321,2023
"1087","2.02325E+11","Black (Non-Hispanic)","Male","Nonfatal","6/1/2023 0:28","No",22,"GERMANTOWN AVE",3400,19140,5,25,"Nicetown-Tioga",197,3,"Mary M. Bethune School",-75.149305,40.004321,2023
"1088","2.02322E+11","Black (Non-Hispanic)","Male","Fatal","5/31/2023 20:17","No",21,"N WOODSTOCK ST",1800,19121,5,22,"Strawberry Mansion",195,3,"Mastery Charter School at Douglass",-75.167808,39.982497,2023
"1089","2.02322E+11","Black (Non-Hispanic)","Male","Nonfatal","5/31/2023 20:17","No",26,"N WOODSTOCK ST",1800,19121,5,22,"Strawberry Mansion",195,3,"Mastery Charter School at Douglass",-75.167808,39.982497,2023
"1090","2.02324E+11","White (Non-Hispanic)","Male","Nonfatal","5/31/2023 19:17","No",27,"HART LN",1800,19134,7,24,"Upper Kensington",175,1,"Frances E. Willard School",-75.121378,39.991182,2023
"1091","2.02325E+11","Hispanic (Black or White)","Male","Nonfatal","5/30/2023 15:55","No",50,"E ONTARIO ST",100,19134,7,25,"Hunting Park-Fairhill",180,2,"William Cramp School",-75.126944,40.00138,2023
"1092","2.02309E+11","Black (Non-Hispanic)","Male","Nonfatal","5/29/2023 23:36","No",NA,"RANSTEAD ST",1500,19102,5,9,"Center City West",182,1,"Albert M. Greenfield School",-75.166154,39.95218,2023
"1093","2.02324E+11","Hispanic (Black or White)","Male","Nonfatal","5/29/2023 16:18","No",33,"ROSEHILL ST",2800,19134,7,24,"Upper Kensington",180,2,"Lewis Elkin School",-75.125051,39.992898,2023
"1094","2.02335E+11","Black (Non-Hispanic)","Male","Nonfatal","5/29/2023 4:10","No",34,"W RUSCOMB ST",1300,19141,8,35,"Logan",201,3,"Jay Cooke School",-75.145244,40.028884,2023
"1095","2.02325E+11","Black (Non-Hispanic)","Male","Nonfatal","5/29/2023 0:25","No",31,"N BROAD ST",3400,19140,5,25,"Nicetown-Tioga",197,3,"Mary M. Bethune School",-75.15192,40.005393,2023
"1096","2.02314E+11","Black (Non-Hispanic)","Female","Nonfatal","5/28/2023 22:15","No",28,"MECHANIC ST",400,19144,8,14,"Germantown",201,4,"Theodore Roosevelt School",-75.172521,40.043896,2023
"1097","2.02319E+11","Black (Non-Hispanic)","Male","Nonfatal","5/28/2023 21:53","No",19,"N 52ND ST",200,19139,3,19,"Haddington-Overbrook",190,7,"James Rhoads School",-75.224374,39.963399,2023
"1098","2.02319E+11","Black (Non-Hispanic)","Male","Nonfatal","5/28/2023 21:53","No",23,"N 52ND ST",200,19139,3,19,"Haddington-Overbrook",190,7,"James Rhoads School",-75.224374,39.963399,2023
"1099","2.02315E+11","Black (Non-Hispanic)","Male","Nonfatal","5/28/2023 21:46","No",15,"MULBERRY ST",4600,19124,7,15,"Frankford",179,2,"Allen M. Stearne School",-75.079867,40.013978,2023
"1100","2.02315E+11","Black (Non-Hispanic)","Male","Nonfatal","5/28/2023 21:46","No",15,"MULBERRY ST",4600,19124,7,15,"Frankford",179,2,"Allen M. Stearne School",-75.079867,40.013978,2023
"1101","2.02315E+11","Black (Non-Hispanic)","Male","Nonfatal","5/28/2023 21:46","No",15,"MULBERRY ST",4600,19124,7,15,"Frankford",179,2,"Allen M. Stearne School",-75.079867,40.013978,2023
"1102","2.02315E+11","Black (Non-Hispanic)","Male","Fatal","5/28/2023 21:46","No",66,"MULBERRY ST",4600,19124,7,15,"Frankford",179,2,"Allen M. Stearne School",-75.079867,40.013978,2023
"1103","2.02312E+11","Black (Non-Hispanic)","Male","Fatal","5/28/2023 18:18","No",35,"SPRINGFIELD AVE",5700,19143,2,12,"Paschall-Kingsessing",191,8,"S. Weir Mitchell School",-75.228421,39.937594,2023
"1104","2.02322E+11","Black (Non-Hispanic)","Male","Nonfatal","5/28/2023 14:07","Yes",23,"N BROAD ST",2300,19132,5,22,"Sharswood-Stanton",197,3,"Tanner G. Duckrey School",-75.15596,39.988022,2023
"1105","2.02318E+11","Black (Non-Hispanic)","Male","Fatal","5/28/2023 8:54","Yes",32,"S 52ND ST",300,19139,3,18,"Cobbs Creek",190,7,"Global Leadership Academy at Huey",-75.225982,39.954305,2023
"1106","2.02326E+11","White (Non-Hispanic)","Male","Fatal","5/28/2023 8:09","Yes",21,"E CUMBERLAND ST",2700,19125,1,26,"Richmond-Bridesburg",177,2,"Richmond School",-75.119017,39.975505,2023
"1107","2.02325E+11","Black (Non-Hispanic)","Male","Nonfatal","5/28/2023 0:28","No",21,"E ERIE AVE",100,19134,7,25,"Hunting Park-Fairhill",180,2,"Clara Barton School",-75.125462,40.007407,2023
"1108","2.02325E+11","Hispanic (Black or White)","Male","Fatal","5/28/2023 0:28","No",18,"E ERIE AVE",100,19134,7,25,"Hunting Park-Fairhill",180,2,"Clara Barton School",-75.125462,40.007407,2023
"1109","2.02322E+11","Black (Non-Hispanic)","Male","Fatal","5/28/2023 0:10","No",16,"N CLARION ST",2400,19133,5,22,"Poplar-Temple",181,3,"John F. Hartranft School",-75.153611,39.990082,2023
"1110","2.02315E+11","Black (Non-Hispanic)","Male","Nonfatal","5/27/2023 22:43","No",38,"TACKAWANNA ST",4700,19124,7,15,"Frankford",179,2,"Mastery Charter School at Smedley",-75.077342,40.014869,2023
"1111","2.02315E+11","Black (Non-Hispanic)","Male","Nonfatal","5/27/2023 22:43","No",21,"TACKAWANNA ST",4700,19124,7,15,"Frankford",179,2,"Mastery Charter School at Smedley",-75.077342,40.014869,2023
"1112","2.02318E+11","Black (Non-Hispanic)","Female","Nonfatal","5/27/2023 21:09","Yes",32,"S 60TH ST",400,19143,3,18,"Cobbs Creek",191,8,"William C. Bryant School",-75.242195,39.955413,2023
"1113","2.02319E+11","Black (Non-Hispanic)","Male","Nonfatal","5/27/2023 21:04","No",33,"JEFFERSON ST",5200,19131,4,19,"Overbrook Park-Wynnefield Heights",190,7,"Mastery Charter School at Mann",-75.227321,39.980232,2023
"1114","2.02319E+11","Black (Non-Hispanic)","Male","Nonfatal","5/27/2023 21:04","No",20,"JEFFERSON ST",5200,19131,4,19,"Overbrook Park-Wynnefield Heights",190,7,"Mastery Charter School at Mann",-75.227321,39.980232,2023
"1115","2.02319E+11","Black (Non-Hispanic)","Male","Nonfatal","5/27/2023 21:04","No",15,"JEFFERSON ST",5200,19131,4,19,"Overbrook Park-Wynnefield Heights",190,7,"Mastery Charter School at Mann",-75.227321,39.980232,2023
"1116","2.02308E+11","White (Non-Hispanic)","Female","Fatal","5/27/2023 16:27","Yes",63,"KAYFORD CIR",3300,19114,10,8,"Torresdale North",170,5,"John Hancock Demonstration School",-74.991134,40.074684,2023
"1117","2.02322E+11","Black (Non-Hispanic)","Female","Nonfatal","5/27/2023 12:22","No",37,"N 18TH ST",2300,19132,5,22,"Sharswood-Stanton",181,3,"Tanner G. Duckrey School",-75.162295,39.988802,2023
"1118","2.02325E+11","Black (Non-Hispanic)","Male","Nonfatal","5/27/2023 9:27","Yes",50,"W BUTLER ST",900,19140,5,25,"Hunting Park-Fairhill",197,3,"Mary M. Bethune School",-75.142827,40.009852,2023
"1119","2.02325E+11","Black (Non-Hispanic)","Female","Fatal","5/27/2023 6:18","Yes",44,"N LEE ST",3200,19140,7,25,"Hunting Park-Fairhill",180,2,"William Cramp School",-75.128707,39.998562,2023
"1120","2.02325E+11","Black (Non-Hispanic)","Female","Nonfatal","5/27/2023 6:18","Yes",21,"N LEE ST",3200,19140,7,25,"Hunting Park-Fairhill",180,2,"William Cramp School",-75.128707,39.998562,2023
"1121","2.02325E+11","Hispanic (Black or White)","Male","Fatal","5/27/2023 2:53","No",26,"W CAMBRIA ST",700,19133,5,25,"Hunting Park-Fairhill",197,3,"Potter-Thomas School",-75.143278,39.995625,2023
